timestamp,price,future_2d_log_return,prediction_btc,prediction_btc_5
2023-10-21 00:00:00+00:00,295.63203291857207,0.0257987100859905,1,1
2023-10-23 00:00:00+00:00,303.3581919743128,0.1202939854009567,1,1
2023-10-25 00:00:00+00:00,342.13597454999393,-0.011099445036996,1,0
2023-10-27 00:00:00+00:00,338.3594525260979,0.0049997500166647,1,0
2023-10-29 00:00:00+00:00,340.05540133166653,0.0094995250316632,1,1
2023-10-31 00:00:00+00:00,343.3011582952103,0.0409979501366518,0,1
2023-11-02 00:00:00+00:00,357.6683014341735,-0.0288985550963228,0,1
2023-11-04 00:00:00+00:00,347.4801251308739,0.0050997450169981,0,0
2023-11-06 00:00:00+00:00,349.2567113856019,0.0113994300379958,1,1
2023-11-08 00:00:00+00:00,353.2608177374118,0.0423978801413183,0,1
2023-11-10 00:00:00+00:00,368.5603700601797,0.0005999700019995,1,0
2023-11-12 00:00:00+00:00,368.781561573643,-0.0128993550429952,0,1
2023-11-14 00:00:00+00:00,364.0550671801648,0.0273986300913234,1,0
2023-11-16 00:00:00+00:00,374.167579185284,-0.0290985450969897,0,1
2023-11-18 00:00:00+00:00,363.43673021761833,0.0246987650823243,1,0
2023-11-20 00:00:00+00:00,372.5249404227064,-0.0278986050929899,0,1
2023-11-22 00:00:00+00:00,362.2756494539538,0.0301984901006558,1,1
2023-11-24 00:00:00+00:00,373.38269093384946,0.0084995750283303,0,0
2023-11-26 00:00:00+00:00,376.56981052358617,-0.0141992900473282,1,1
2023-11-28 00:00:00+00:00,371.26056949129526,0.01849907506166,1,0
2023-11-30 00:00:00+00:00,378.19246578612535,0.0226988650756583,1,0
2023-12-02 00:00:00+00:00,386.8751765776544,0.0496975151656487,1,1
2023-12-04 00:00:00+00:00,406.58768582999346,0.074696265248973,1,1
2023-12-06 00:00:00+00:00,438.1213296165953,-0.0076996150256638,0,0
2023-12-08 00:00:00+00:00,434.76091758505993,0.0045997700153315,1,0
2023-12-10 00:00:00+00:00,436.7653241882193,-0.0445977701486506,0,1
2023-12-12 00:00:00+00:00,417.7145335444417,0.0217989100726588,1,0
2023-12-14 00:00:00+00:00,426.92022760892434,-0.0159992000533275,1,1
2023-12-16 00:00:00+00:00,420.1441955669798,-0.0289985500966559,1,0
2023-12-18 00:00:00+00:00,408.1355807805557,0.0365981701219866,0,0
2023-12-20 00:00:00+00:00,423.3492951529803,0.0379981001266529,1,0
2023-12-22 00:00:00+00:00,439.74529983133,-0.0037998100126652,0,0
2023-12-24 00:00:00+00:00,438.0775218644089,-0.0079996000266638,0,1
2023-12-26 00:00:00+00:00,434.587056685424,0.0004999750016667,0,1
2023-12-28 00:00:00+00:00,434.8043936768185,-0.0373981301246533,0,1
2023-12-30 00:00:00+00:00,418.8438301855727,0.0139993000466616,1,0
2024-01-01 00:00:00+00:00,424.7485854227905,0.0630968452103106,1,0
2024-01-03 00:00:00+00:00,452.4124552586608,-0.0373981301246532,1,1
2024-01-05 00:00:00+00:00,435.80554460781474,0.0071996400239974,1,1
2024-01-07 00:00:00+00:00,438.9545097550498,0.0622968852076443,1,1
2024-01-09 00:00:00+00:00,467.16974462824,-0.0029998500099988,0,1
2024-01-11 00:00:00+00:00,465.7704054184164,-0.089795510299301,1,0
2024-01-13 00:00:00+00:00,425.7691551940435,-0.0051997400173313,0,0
2024-01-15 00:00:00+00:00,423.56101213972,0.0159992000533275,1,0
2024-01-17 00:00:00+00:00,430.39215016390256,-0.0462976851543167,1,0
2024-01-19 00:00:00+00:00,410.92022054579655,0.0126993650423287,0,0
2024-01-21 00:00:00+00:00,416.17192248981945,-0.0388980551296526,1,0
2024-01-23 00:00:00+00:00,400.2944474669277,-0.0044997750149981,0,0
2024-01-25 00:00:00+00:00,398.4972590178649,0.0467976601559829,1,0
2024-01-27 00:00:00+00:00,417.58924424307384,0.008099595026997,1,0
2024-01-29 00:00:00+00:00,420.98528271125326,0.0153992300513277,1,0
2024-01-31 00:00:00+00:00,427.5183045804256,0.0051997400173315,1,0
2024-02-02 00:00:00+00:00,429.747078116702,-0.000299985001,0,1
2024-02-04 00:00:00+00:00,429.6181797737948,-0.0044997750149982,0,0
2024-02-06 00:00:00+00:00,427.6893375550662,0.0395980201319856,1,0
2024-02-08 00:00:00+00:00,444.96476770066704,0.0607969602026447,1,0
2024-02-10 00:00:00+00:00,472.8565499950545,0.0157992100526608,1,1
2024-02-12 00:00:00+00:00,480.3866380399548,0.0291985400973227,1,1
2024-02-14 00:00:00+00:00,494.6200122130517,0.0525973701753143,1,1
2024-02-16 00:00:00+00:00,521.3320578492408,-0.0162991850543274,0,1
2024-02-18 00:00:00+00:00,512.9036448874925,0.0091995400306634,1,0
2024-02-20 00:00:00+00:00,517.6438931210375,-0.008399580027997,0,1
2024-02-22 00:00:00+00:00,513.3141114451493,-0.0124993750416621,1,0
2024-02-24 00:00:00+00:00,506.9379379584637,0.0152992350509946,1,0
2024-02-26 00:00:00+00:00,514.7533329672053,0.1000949953336306,1,0
2024-02-28 00:00:00+00:00,568.94445807945,0.0696965152323082,1,1
2024-03-01 00:00:00+00:00,610.0124283945056,0.0115994200386626,1,1
2024-03-03 00:00:00+00:00,617.1294154443692,0.0989950503299643,1,1
2024-03-05 00:00:00+00:00,681.3484176004079,-0.0280985950936564,0,1
2024-03-07 00:00:00+00:00,662.4699555057283,0.0341982901139876,1,0
2024-03-09 00:00:00+00:00,685.5171361811387,-0.002699865008999,0,1
2024-03-11 00:00:00+00:00,683.6688286652225,0.0525973701753143,1,1
2024-03-13 00:00:00+00:00,720.590490750094,-0.0468976551563163,0,0
2024-03-15 00:00:00+00:00,687.5766723743035,-0.0361981901206538,0,1
2024-03-17 00:00:00+00:00,663.1327236522242,-0.0119994000399956,0,0
2024-03-19 00:00:00+00:00,655.223079221374,0.0311984401039886,1,0
2024-03-21 00:00:00+00:00,675.9872376976888,-0.0570971451903127,0,0
2024-03-23 00:00:00+00:00,638.4715082477318,0.0438978051463174,1,0
2024-03-25 00:00:00+00:00,667.1232801681205,0.0550972451836468,1,0
2024-03-27 00:00:00+00:00,704.9113863974494,0.0026998650089991,1,0
2024-03-29 00:00:00+00:00,706.8171234427921,-0.0088995550296633,1,1
2024-03-31 00:00:00+00:00,700.5546733993965,-0.0082995850276636,0,1
2024-04-02 00:00:00+00:00,694.7644219008199,-0.0494975251649822,1,0
2024-04-04 00:00:00+00:00,661.2125204025823,0.0247987600826578,1,0
2024-04-06 00:00:00+00:00,677.8147779331263,0.0246987650823245,0,1
2024-04-08 00:00:00+00:00,694.7644219008199,-0.0045997700153316,0,1
2024-04-10 00:00:00+00:00,691.5760039615375,0.0158992050529941,1,0
2024-04-12 00:00:00+00:00,702.6593876785965,-0.0952952353176323,0,0
2024-04-14 00:00:00+00:00,638.7908078553914,-0.0096995150323297,1,1
2024-04-16 00:00:00+00:00,632.624798802572,-0.0268986550896569,0,1
2024-04-18 00:00:00+00:00,615.8348681486051,0.0345982701153208,1,0
2024-04-20 00:00:00+00:00,637.5145667172048,0.0161991900539942,0,1
2024-04-22 00:00:00+00:00,647.9258861449151,0.0310984451036554,1,0
2024-04-24 00:00:00+00:00,668.39195582795,-0.0361981901206537,0,0
2024-04-26 00:00:00+00:00,644.630040464983,-0.0116994150389957,0,1
2024-04-28 00:00:00+00:00,637.1321918195408,-0.0018999050063326,0,1
2024-04-30 00:00:00+00:00,635.9228503593283,-0.108994550363294,0,0
2024-05-02 00:00:00+00:00,570.2544707706162,0.0982950853276313,1,0
2024-05-04 00:00:00+00:00,629.1550863472669,0.0185990700619933,0,1
2024-05-06 00:00:00+00:00,640.9662840440201,-0.0254987250849907,0,1
2024-05-08 00:00:00+00:00,624.82907445208,0.006499675021664,0,0
2024-05-10 00:00:00+00:00,628.9034872156557,-0.0313984301046553,0,0
2024-05-12 00:00:00+00:00,609.4636916139216,0.0273986300913234,1,0
2024-05-14 00:00:00+00:00,626.3930230633309,0.0514974251716481,1,0
2024-05-16 00:00:00+00:00,659.4956865409197,0.0146992650489949,1,1
2024-05-18 00:00:00+00:00,669.2613869074597,-0.0081995900273304,1,1
2024-05-20 00:00:00+00:00,663.7961548651919,0.0549972501833136,1,0
2024-05-22 00:00:00+00:00,701.3256689608207,-0.0343982801146543,1,0
2024-05-24 00:00:00+00:00,677.6114741618559,0.0209989500699926,1,0
2024-05-26 00:00:00+00:00,691.9910533141475,-0.0093995300313299,1,0
2024-05-28 00:00:00+00:00,685.5171361811387,-0.0141992900473282,1,0
2024-05-30 00:00:00+00:00,675.8520605270628,-0.0015999200053327,1,0
2024-06-01 00:00:00+00:00,674.7716158377885,0.0122993850409955,1,0
2024-06-03 00:00:00+00:00,683.1221396410509,0.038698065128986,0,0
2024-06-05 00:00:00+00:00,710.075808508884,-0.0025998700086657,0,0
2024-06-07 00:00:00+00:00,708.2321014483261,-0.0222988850743252,1,0
2024-06-09 00:00:00+00:00,692.6140944370453,-0.0095995200319964,1,0
2024-06-11 00:00:00+00:00,685.9971421590595,-0.0093995300313299,0,0
2024-06-13 00:00:00+00:00,679.5793010171127,-0.0278986050929899,0,0
2024-06-15 00:00:00+00:00,660.8820133011213,0.0063996800213309,1,0
2024-06-17 00:00:00+00:00,665.1250091446657,-0.0238988050796579,1,0
2024-06-19 00:00:00+00:00,649.4177560835909,-0.0002999850009999,0,0
2024-06-21 00:00:00+00:00,649.222969715338,-0.0071996400239973,0,0
2024-06-23 00:00:00+00:00,644.5655839065925,-0.0619969002066443,0,1
2024-06-25 00:00:00+00:00,605.8180396361354,0.0094995250316632,1,0
2024-06-27 00:00:00+00:00,611.6004448356682,-0.0036998150123321,1,0
2024-06-29 00:00:00+00:00,609.341817157072,0.0420978951403182,1,0
2024-07-01 00:00:00+00:00,635.5414301573077,-0.0328983551096548,0,0
2024-07-03 00:00:00+00:00,614.9733456150876,-0.0731963402439736,1,0
2024-07-05 00:00:00+00:00,571.5674998076253,0.017099145056994,1,1
2024-07-07 00:00:00+00:00,581.4248513649515,-0.0255987200853241,1,1
2024-07-09 00:00:00+00:00,566.7300064011282,0.0294985250983227,1,0
2024-07-11 00:00:00+00:00,583.6967219618505,-0.0068996550229976,0,0
2024-07-13 00:00:00+00:00,579.6832775549259,0.0577971101926458,1,0
2024-07-15 00:00:00+00:00,614.1744396118316,0.0679966002266422,1,0
2024-07-17 00:00:00+00:00,657.3887785382424,-0.0287985600959896,1,1
2024-07-19 00:00:00+00:00,638.7269351618753,0.0520973951736479,1,0
2024-07-21 00:00:00+00:00,672.8849921487523,0.000999950003333,0,1
2024-07-23 00:00:00+00:00,673.5581800199078,-0.0458977051529835,1,1
2024-07-25 00:00:00+00:00,643.3421331149785,0.0511974401706482,0,1
2024-07-27 00:00:00+00:00,677.1373358042503,0.0132993350443286,1,0
2024-07-29 00:00:00+00:00,686.2029618823075,-0.033998300113321,1,1
2024-07-31 00:00:00+00:00,663.2653568282819,-0.0246987650823244,0,0
2024-08-02 00:00:00+00:00,647.0841718107948,-0.0636968152123103,0,0
2024-08-04 00:00:00+00:00,607.1522396964094,-0.0840957952803031,0,0
2024-08-06 00:00:00+00:00,558.1812726923376,0.0187990600626599,1,1
2024-08-08 00:00:00+00:00,568.7738088730051,0.0604969752016448,1,0
2024-08-10 00:00:00+00:00,604.2450371711789,-0.0301984901006558,1,1
2024-08-12 00:00:00+00:00,586.2705170478815,0.0320983951069884,1,0
2024-08-14 00:00:00+00:00,605.3941365865652,-0.0524973751749809,1,1
2024-08-16 00:00:00+00:00,574.4323502244341,0.0330983451103214,1,1
2024-08-18 00:00:00+00:00,593.7632561737736,0.017499125058327,1,0
2024-08-20 00:00:00+00:00,604.2450371711789,0.0083995800279969,1,1
2024-08-22 00:00:00+00:00,609.341817157072,0.0450977451503171,0,1
2024-08-24 00:00:00+00:00,637.4508216350414,0.0014999250049993,1,1
2024-08-26 00:00:00+00:00,638.4076674809837,-0.0728963552429738,0,1
2024-08-28 00:00:00+00:00,593.5258102357565,-0.0025998700086655,0,0
2024-08-30 00:00:00+00:00,591.984724461756,-0.0069996500233308,0,0
2024-09-01 00:00:00+00:00,587.8555069692961,0.0081995900273303,0,0
2024-09-03 00:00:00+00:00,592.695496971294,-0.0213989300713256,1,0
2024-09-05 00:00:00+00:00,580.1471865207538,-0.0774961252583052,1,1
2024-09-07 00:00:00+00:00,536.8859648243848,0.0253987300846574,1,0
2024-09-09 00:00:00+00:00,550.6968333561355,0.0294985250983225,1,0
2024-09-11 00:00:00+00:00,567.1835491223917,0.0244987750816579,1,0
2024-09-13 00:00:00+00:00,581.2504587892197,0.0344982751149875,1,0
2024-09-15 00:00:00+00:00,601.6524911050087,-0.0394980251316524,0,1
2024-09-17 00:00:00+00:00,578.3516046099904,0.0671966402239757,1,1
2024-09-19 00:00:00+00:00,618.550375530795,0.0159992000533275,1,1
2024-09-21 00:00:00+00:00,628.526277157848,0.0133993300446619,1,1
2024-09-23 00:00:00+00:00,637.0047844925945,0.0089995500299968,1,1
2024-09-25 00:00:00+00:00,642.7634145930153,0.0103994800346629,0,0
2024-09-27 00:00:00+00:00,649.4826978591992,0.0102994850343294,1,0
2024-09-29 00:00:00+00:00,656.206602122655,-0.0350982451169872,0,1
2024-10-01 00:00:00+00:00,633.5744005447451,-0.0392980351309859,1,1
2024-10-03 00:00:00+00:00,609.1590511663414,0.0175991200586602,0,0
2024-10-05 00:00:00+00:00,619.9746074229664,0.0261986900873239,1,0
2024-10-07 00:00:00+00:00,636.43176673363,-0.023198840077325,0,1
2024-10-09 00:00:00+00:00,621.8372306535742,-0.0269986500899902,0,0
2024-10-11 00:00:00+00:00,605.2730759186508,0.0368981551229865,1,1
2024-10-13 00:00:00+00:00,628.0236823301791,0.0461976901539833,1,0
2024-10-15 00:00:00+00:00,657.7175386729635,0.0295985200986559,1,1
2024-10-17 00:00:00+00:00,677.4759721926577,0.0081995900273303,0,0
2024-10-19 00:00:00+00:00,683.0538342576251,0.0122993850409957,0,1
2024-10-21 00:00:00+00:00,691.5068532762099,-0.0286985650956563,1,0
2024-10-23 00:00:00+00:00,671.9436593123304,0.0083995800279969,1,0
2024-10-25 00:00:00+00:00,677.6114741618559,-0.0129993500433285,0,0
2024-10-27 00:00:00+00:00,668.8599705827363,0.0626968652089774,1,0
2024-10-29 00:00:00+00:00,712.1379138576465,0.0162991850543274,0,0
2024-10-31 00:00:00+00:00,723.8402920402518,-0.0392980351309859,0,1
2024-11-02 00:00:00+00:00,695.9464667702701,-0.0070996450236641,1,0
2024-11-04 00:00:00+00:00,691.0229920427633,0.0563971801879797,0,0
2024-11-06 00:00:00+00:00,731.1146423844646,0.0356982151189871,1,0
2024-11-08 00:00:00+00:00,757.6855759253579,0.0196990150656595,1,1
2024-11-10 00:00:00+00:00,772.759215989722,0.1243937804146219,0,1
2024-11-12 00:00:00+00:00,875.1202343294772,0.028298585094323,1,1
2024-11-14 00:00:00+00:00,900.238630045046,0.0144992750483279,1,0
2024-11-16 00:00:00+00:00,913.3865246833028,-0.0104994750349962,1,1
2024-11-18 00:00:00+00:00,903.8466153291308,0.0162991850543274,1,0
2024-11-20 00:00:00+00:00,918.6992930279672,0.0671966402239757,1,1
2024-11-22 00:00:00+00:00,982.5541905179472,0.0006999650023334,1,1
2024-11-24 00:00:00+00:00,983.2421848220828,-0.0400979951336524,0,1
2024-11-26 00:00:00+00:00,944.596136945778,0.0117994100393288,1,0
2024-11-28 00:00:00+00:00,955.807829687416,0.0093995300313302,0,1
2024-11-30 00:00:00+00:00,964.8343300590165,0.010499475034996,1,1
2024-12-02 00:00:00+00:00,975.0179518090458,-0.0218989050729921,0,1
2024-12-04 00:00:00+00:00,953.8982197533858,0.0216989150723255,1,1
2024-12-06 00:00:00+00:00,974.822977465323,0.0236988150789914,1,0
2024-12-08 00:00:00+00:00,998.201049091786,-0.0309984501033221,0,0
2024-12-10 00:00:00+00:00,967.7330339984017,0.0471976401573161,1,0
2024-12-12 00:00:00+00:00,1014.5027785231388,0.0031998400106655,1,1
2024-12-14 00:00:00+00:00,1017.754224383778,0.0232988350776584,1,0
2024-12-16 00:00:00+00:00,1041.745106764093,0.0085995700286635,0,0
2024-12-18 00:00:00+00:00,1050.7422972996933,-0.0778961052596387,0,0
2024-12-20 00:00:00+00:00,972.0002269322996,-0.0076996150256637,0,0
2024-12-22 00:00:00+00:00,964.5449376404116,-0.0299985000999893,0,1
2024-12-24 00:00:00+00:00,936.0397306049108,0.0495975201653154,0,0
2024-12-26 00:00:00+00:00,983.6355406944756,-0.0444977751483173,0,1
2024-12-28 00:00:00+00:00,940.8254872540016,-0.0061996900206643,0,0
2024-12-30 00:00:00+00:00,935.010704419854,0.0009999500033327,0,0
2025-01-01 00:00:00+00:00,935.9461359913116,0.0323983801079884,1,0
2025-01-03 00:00:00+00:00,966.76583300474,0.0127993600426619,1,1
2025-01-05 00:00:00+00:00,979.2193454586676,0.0350982451169874,1,0
2025-01-07 00:00:00+00:00,1014.1984885496051,-0.0694965252316415,0,1
2025-01-09 00:00:00+00:00,946.1086248094012,-0.0031998400106654,0,0
2025-01-11 00:00:00+00:00,943.0860670069868,-0.0033998300113322,1,0
2025-01-13 00:00:00+00:00,939.8851790138514,0.02759862009199,1,0
2025-01-15 00:00:00+00:00,966.1859764716354,0.0421978901406515,1,0
2025-01-17 00:00:00+00:00,1007.82944008608,0.0358982051196537,1,0
2025-01-19 00:00:00+00:00,1044.6659342744267,-0.021498925071659,0,0
2025-01-21 00:00:00+00:00,1022.4464430382966,0.0035998200119986,0,1
2025-01-23 00:00:00+00:00,1026.1336989521194,0.0173991300579937,1,0
2025-01-25 00:00:00+00:00,1044.1437579706237,-0.0351982401173208,0,1
2025-01-27 00:00:00+00:00,1008.0310160523916,0.006099695020331,1,0
2025-01-29 00:00:00+00:00,1014.1984885496051,0.0257987100859907,1,0
2025-01-31 00:00:00+00:00,1040.7039343880283,-0.0348982551163209,1,0
2025-02-02 00:00:00+00:00,1005.0116053527476,0.0044997750149985,1,0
2025-02-04 00:00:00+00:00,1009.5441214678286,-0.03669816512232,1,1
2025-02-06 00:00:00+00:00,973.1672689386562,-0.0064996750216642,0,0
2025-02-08 00:00:00+00:00,966.8625095880404,-0.0100994950336631,0,1
2025-02-10 00:00:00+00:00,957.146830782113,-0.0015999200053326,0,1
2025-02-12 00:00:00+00:00,955.6166967918908,0.010499475034996,1,0
2025-02-14 00:00:00+00:00,965.7030283774864,0.0082995850276635,0,0
2025-02-16 00:00:00+00:00,973.7513152945744,-0.0149992500499944,0,0
2025-02-18 00:00:00+00:00,959.2547662937192,0.0111994400373291,1,0
2025-02-20 00:00:00+00:00,970.0582661828918,-0.0084995750283303,0,1
2025-02-22 00:00:00+00:00,961.848123954446,-0.0043997800146649,0,1
2025-02-24 00:00:00+00:00,957.6254999217592,-0.0751962402506397,0,1
2025-02-26 00:00:00+00:00,888.2564911134854,-0.0979951003266313,0,1
2025-02-28 00:00:00+00:00,805.3407198171567,0.0604969752016448,1,0
2025-03-02 00:00:00+00:00,855.5652978212895,-0.0204989750683259,0,0
2025-03-04 00:00:00+00:00,838.205621780379,0.0892955352976346,1,0
2025-03-06 00:00:00+00:00,916.4971684355728,-0.0626968652089775,1,0
2025-03-08 00:00:00+00:00,860.799933819443,-0.0477976101593161,0,0
2025-03-10 00:00:00+00:00,820.6235699050527,0.001699915005666,1,1
2025-03-12 00:00:00+00:00,822.0197465801656,-0.002399880007999,0,0
2025-03-14 00:00:00+00:00,820.0493631118037,0.0215989200719921,1,0
2025-03-16 00:00:00+00:00,837.9542103778015,-0.0068996550229976,1,0
2025-03-18 00:00:00+00:00,832.1925151131851,0.0316984151056553,1,0
2025-03-20 00:00:00+00:00,858.994240882707,-0.0216989150723254,1,0
2025-03-22 00:00:00+00:00,840.5557686862928,0.0207989600693258,1,0
2025-03-24 00:00:00+00:00,858.2215324716295,0.0159992000533277,1,0
2025-03-26 00:00:00+00:00,872.0628199735711,-0.0035998200119987,0,1
2025-03-28 00:00:00+00:00,868.9291944104926,-0.0482975851609825,0,1
2025-03-30 00:00:00+00:00,827.9593486902062,-0.001999900006666,1,0
2025-04-01 00:00:00+00:00,826.3051674331335,0.0126993650423287,1,1
2025-04-03 00:00:00+00:00,836.8656320615252,0.0020998950069991,0,0
2025-04-05 00:00:00+00:00,838.6248084202138,-0.0609969502033113,0,0
2025-04-07 00:00:00+00:00,789.0001155007112,-0.037698115125653,1,0
2025-04-09 00:00:00+00:00,759.8099620731557,0.0555972201853132,1,0
2025-04-11 00:00:00+00:00,803.2496580551743,0.0590970451969787,1,0
2025-04-13 00:00:00+00:00,852.1500424541065,-0.0035998200119987,0,0
2025-04-15 00:00:00+00:00,849.0879704388204,-0.007399630024664,0,0
2025-04-17 00:00:00+00:00,842.8282220725952,0.0023998800079989,1,0
2025-04-19 00:00:00+00:00,844.8533377182423,0.0319984001066552,1,0
2025-04-21 00:00:00+00:00,872.3244649823198,0.0605969702019782,1,0
2025-04-23 00:00:00+00:00,926.8191156445262,0.0106994650356627,0,1
2025-04-25 00:00:00+00:00,936.788824532944,0.0046997650156651,0,1
2025-04-27 00:00:00+00:00,941.2018739021958,0.0081995900273301,1,1
2025-04-29 00:00:00+00:00,948.951070100142,-0.0030998450103319,0,0
2025-05-01 00:00:00+00:00,946.0140234070606,0.0196990150656597,0,0
2025-05-03 00:00:00+00:00,964.8343300590165,-0.0277986100926567,0,0
2025-05-05 00:00:00+00:00,938.3826402046908,0.0349982501166539,0,1
2025-05-07 00:00:00+00:00,971.8058560430326,0.0580970951936455,0,0
2025-05-09 00:00:00+00:00,1029.9372356685171,0.0097995100326633,0,0
2025-05-11 00:00:00+00:00,1040.0797305169554,-0.0155992200519943,1,1
2025-05-13 00:00:00+00:00,1023.9811867369718,0.0061996900206646,0,0
2025-05-15 00:00:00+00:00,1030.3492723631389,-0.0029998500099991,0,0
2025-05-17 00:00:00+00:00,1027.263010563847,0.0219989000733253,1,1
2025-05-19 00:00:00+00:00,1050.1120725183675,0.0134993250449951,1,0
2025-05-21 00:00:00+00:00,1064.3839906172584,0.0433978301446508,1,1
2025-05-23 00:00:00+00:00,1111.5929196961224,-0.032698365108988,0,0
